,pulseVoltage,numTxCycles,numTxElements,txFrequencyHz,elevAperIndex,isTxAperModulationEn,txpgWaveformStyle,scanRange,pulseRepetRate,probePitchCm,probeRadiusCm,probeElevAperCm0,probeElevAperCm1,probeNumElements,probeElevFocusRangCm,probeType_C,probeType_L,probeType_P,roomTempC,energy,temperatureC,temperature_est
287,71.0211410522461,4.0,128.0,4444400.0,0.0,0.0,1.0,0.0,545.8699951171875,0.020400000736117363,1.4800000190734863,0.5,0.0,128.0,1.899999976158142,1.0,0.0,0.0,23.700000762939453,119913.29348828326,31.0,24.95684147178811
288,64.0,2.0,64.0,2500000.0,0.0,0.0,1.0,0.16151300072669983,1152.7900390625,0.04769999906420708,6.25,1.399999976158142,0.0,128.0,5.0,1.0,0.0,0.0,22.799999237060547,15808.094478800125,13.5,11.535272831034334
289,34.89980697631836,3.0,128.0,2500000.0,0.0,1.0,2.0,0.0,2272.0,0.04809999838471413,6.230000019073486,1.399999976158142,0.0,128.0,4.880000114440918,1.0,0.0,0.0,23.299999237060547,267503.4242587497,14.900001525878906,16.80290344846297
290,44.22999954223633,1.5,64.0,3076900.0,0.0,0.0,1.0,0.0,4122.08984375,0.01600000075995922,1.0839999914169312,1.0,0.0,192.0,2.0999999046325684,1.0,0.0,0.0,22.899999618530273,111293.87906380303,9.19999885559082,11.515551555663052
291,80.0,4.0,64.0,2500000.0,0.0,0.0,4.0,0.0,624.8400268554688,0.026000000536441803,0.0,1.350000023841858,0.0,64.0,7.0,0.0,0.0,1.0,23.799999237060547,189560.5488122212,13.900001525878906,17.50642263470485
292,45.900001525878906,4.0,13.0,3333300.0,0.0,0.0,2.0,2.0326900482177734,4432.6201171875,0.04490000009536743,4.619999885559082,1.2000000476837158,0.0,128.0,5.5,1.0,0.0,0.0,23.200000762939453,3587.7555961241187,8.69999885559082,9.60875909399154
293,34.89980697631836,2.5,21.0,1538500.0,0.0,0.0,1.0,0.0,7356.330078125,0.04769999906420708,6.25,1.399999976158142,0.0,128.0,5.0,1.0,0.0,0.0,22.700000762939453,177237.85278327897,11.700000762939453,13.310749390973276
294,90.0,2.0,53.0,6666700.0,0.0,0.0,2.0,0.0,755.52001953125,0.04610000178217888,4.380000114440918,1.2999999523162842,0.0,128.0,8.0,1.0,0.0,0.0,23.700000762939453,197169.87888341644,11.89999771118164,14.04928717578304
295,16.0,4.0,64.0,3333300.0,0.0,0.0,4.0,0.0,5000.0,0.026000000536441803,0.0,1.350000023841858,0.0,64.0,6.199999809265137,0.0,0.0,1.0,22.700000762939453,107245.3655895195,3.5999984741210938,4.763695977602814
296,61.599998474121094,1.0,32.0,11428600.0,0.0,1.0,2.0,0.13396799564361572,3289.469970703125,0.014000000432133675,0.0,0.25999999046325684,0.0,192.0,1.5,0.0,1.0,0.0,21.299999237060547,3294.3429947438676,5.900001525878906,5.763782930540638
297,63.52000045776367,2.0,64.0,1818200.0,0.0,0.0,1.0,0.0,1339.27001953125,0.026000000536441803,0.0,1.350000023841858,0.0,64.0,7.0,0.0,0.0,1.0,23.200000762939453,155812.79475142618,16.5,16.309266123214854
298,40.04999923706055,2.0,52.0,7272700.0,0.0,0.0,2.0,0.0,3266.0400390625,0.020999999716877937,1.4800000190734863,0.5,0.0,128.0,1.899999976158142,1.0,0.0,0.0,24.200000762939453,75635.30815927501,13.299999237060547,13.960691435261866
299,28.6200008392334,2.0,96.0,1538500.0,0.0,1.0,1.0,0.0,3683.35009765625,0.023000000044703484,0.0,1.350000023841858,0.0,96.0,7.0,0.0,0.0,1.0,19.200000762939453,134113.52051230465,13.5,12.29962340134018
300,61.599998474121094,1.5,32.0,5333300.0,0.0,0.0,4.0,1.3125499486923218,4340.27978515625,0.029999999329447746,0.0,0.5,0.0,128.0,1.7999999523162842,0.0,1.0,0.0,23.200000762939453,3005.715619285922,8.799999237060547,8.171991996198564
301,40.0,2.0,64.0,8000000.0,0.0,0.0,2.0,0.0,4496.169921875,0.020500000566244125,1.0,0.800000011920929,0.0,128.0,2.0,1.0,0.0,0.0,22.700000762939453,122887.65797326101,11.099998474121094,11.759704494008158
302,44.22602081298828,4.0,128.0,2000000.0,0.0,0.0,1.0,0.0,1159.010009765625,0.04809999838471413,6.230000019073486,1.399999976158142,0.0,128.0,4.880000114440918,1.0,0.0,0.0,22.200000762939453,279571.5568180969,22.847999572753906,22.41445098220693
303,71.0211410522461,1.0,46.0,4705900.0,0.0,0.0,0.0,0.0,4150.18017578125,0.020500000566244125,1.0,0.6000000238418579,0.0,128.0,2.0,1.0,0.0,0.0,21.399999618530273,108830.99694262301,12.000001907348633,12.12341934897912
